chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.41084775,0.59966457,0.2750062,1.6185153,0.06288011,2315.323931062206,2083.9879086755245,18.07290619074875,0.00064151414,3774.239979619565,0.07704512001811595,0.16734426763532495,(0.5138881206512451-0.007500918116420507j),-302.02985,140.8697,-68.729836,-31.979597,-3.7171571,7.350814,-17.00413,-13.103753,0.43161896,-7.2604733,2.597887,7.9727836,11.888679,7.3367386,4.677867,2.2456517,-2.9399717,-1.967032,0.022294374,4.193371,1.9438707,-1.0915055,1.4324204,6.22148,5.7575717,-0.07809254,2.5515864,4.211931,-2.0818992,-0.47199363,3.3761454,0.7522925,0.5252691,2.3761191,0.8636571,0.54662955,3.4969418,1.7500396,-0.7806776,-0.5114847,100652-3-0-0.wav
0.39292908,0.58773786,0.27281356,1.7410882,0.06284596,2252.724402724214,1938.2311961589492,17.514468220632605,0.0003069983,3473.6489470108695,0.07912562273550725,0.17295699163174216,(0.48260706663131714+0.0020414425525814295j),-318.99292,141.15005,-69.278854,-42.83497,-0.19198494,6.8998513,-16.633043,-16.269127,-1.0877413,-7.516704,-0.7667796,8.0412445,10.92158,8.943484,5.596563,-0.4524085,-5.860194,-3.7149146,-1.6330903,2.3488657,0.7243473,-3.254252,-0.1581352,6.6692348,7.2445016,-0.43368167,0.5256914,2.1273959,-3.3417013,-2.4896812,1.8137331,1.6377597,-0.24024388,-0.02783557,-0.59158695,1.5018942,4.616825,1.2151792,-1.7546526,-1.3172352,100652-3-0-1.wav
0.41077393,0.5960855,0.27662036,1.731248,0.05837764,2262.0070367571634,1977.7020286673003,17.283199291815542,0.00035980987,3553.665081521739,0.07946954257246377,0.17785835477479017,(0.48084336519241333-0.002695194911211729j),-318.87677,135.22217,-59.582035,-45.38993,2.913156,6.7446184,-18.041994,-16.700367,-2.4874003,-6.7786274,1.4100738,10.154249,8.943757,6.853483,4.3034887,-0.46170503,-3.328449,-1.7306315,-0.67041403,0.13085897,-0.12612718,-0.455721,0.31257093,4.138021,3.3134124,-1.8999627,1.5940307,3.1532283,-1.8154,-2.59303,2.6787045,3.071962,-1.7843902,0.09097982,0.7749963,1.0150052,2.4402692,-0.14650184,0.16537717,-0.20547427,100652-3-0-2.wav
0.39290795,0.5565468,0.2687708,2.688253,0.07264388,2154.0969998930937,1830.9381216990546,17.5644264808145,0.00034854742,3266.4932914402175,0.0764252151268116,0.14666323919191812,(0.46668994426727295-0.0031580389477312565j),-314.90936,132.96121,-58.681812,-51.202095,5.6977096,5.440441,-21.321476,-17.526857,-4.4789696,-6.744816,1.9053491,11.424746,12.004544,9.426254,3.7439141,-1.9302819,-5.030384,-4.827601,-0.4182604,2.7284522,0.10366222,-1.2756476,0.526536,5.243896,4.522816,-1.9217595,0.16175687,1.8401303,-1.6214014,-1.7228489,2.0351365,3.4508054,-0.35134712,0.0330468,2.1386032,1.6162457,1.0589193,-0.82823634,-1.4882814,-0.7252804,100652-3-0-3.wav
0.104662396,0.49964935,0.25014,0.7035722,0.0213366,633.3643878741998,691.0843265493658,16.920680647064064,0.7918361,1174.9639096467392,0.016958220108695653,0.036878223834430256,(0.09496151655912399-0.03983118757605553j),-453.76205,28.765257,-10.550659,1.1931919,-3.7690928,2.5074193,-4.5201983,2.899756,-3.5639555,2.2593064,0.1312346,0.5595047,0.96910155,0.70900923,1.3292689,-0.3392977,0.54909414,-1.2193502,0.60728943,-1.5083961,1.2893664,-0.5645697,1.0155436,0.080760814,-0.064657584,0.34445247,-0.505618,-0.43334302,-0.22960708,0.5744802,-0.50318843,0.74110276,-0.6983758,0.67614937,-0.25952992,0.19956711,-0.4355521,-0.12072943,-0.45045012,-0.5452398,102104-3-0-0.wav
0.7278011,0.48783842,0.25218004,9.434206,0.25073966,1626.9739668314778,2763.900886296695,15.636432142678323,0.0001495812,3642.731402853261,0.008933423913043479,0.20159912304786207,(0.5107436180114746+0.0003248729626648128j),-184.8471,146.80046,-37.33276,31.40625,-4.5087323,23.914577,9.763795,6.054154,9.128523,6.8761377,14.058296,6.0615325,11.002992,4.7000356,6.8098845,1.1103729,2.415429,12.450023,10.618378,9.334548,7.255725,5.741266,4.644182,3.6102297,6.0080743,10.253857,3.4098673,-0.6554745,4.0686827,7.927125,10.668954,7.465459,2.2842164,4.051786,3.8825145,-0.89896125,2.1855032,4.228964,2.962137,-0.04917696,102858-5-0-0.wav
0.72639704,0.49803156,0.26184252,9.622516,0.25351444,1610.1742550654526,2749.759877283855,15.480021658180936,0.00017849173,3566.4601732336955,0.008388530344202899,0.19457137021785473,(0.5084840655326843+0.002098417840898037j),-183.1326,149.33426,-36.368828,32.348335,-4.184021,24.141403,8.935221,5.602005,8.858144,6.6632924,12.762217,5.0975456,10.799335,4.801494,6.975213,1.0290924,2.7187998,12.0480585,9.709242,8.794627,6.8312035,5.744639,4.4515033,3.344908,6.0591216,9.948662,3.2993865,-1.0078338,3.861725,7.7049274,10.210626,7.367696,2.1837559,4.215924,4.464624,-0.2606278,2.8905075,4.7292867,2.7906702,0.115011506,102858-5-0-1.wav
0.3424246,0.52312124,0.25249088,7.896587,0.22025226,1940.7685406331125,2151.7545569184626,16.592769539816114,0.00056068733,3071.134086277174,0.06101817255434783,0.27338597834116035,(0.41512420773506165-0.0008181981393136084j),-109.122826,195.32672,-74.45123,1.7727379,-9.686512,-9.01596,3.382475,-13.440679,-6.1779256,-6.6089644,-16.185017,-10.497678,-0.8649262,-0.13468158,3.8384218,4.9970217,4.281503,3.153045,-2.6370285,0.20204277,3.5840251,1.4498295,-8.266347,-17.788431,-15.885943,0.5319045,12.52142,9.328126,-3.7294872,-6.788608,2.3776948,5.7804937,-4.3175864,-14.760354,-11.155996,2.4209158,8.191444,1.9769697,-2.2951171,-0.755018,102871-8-0-0.wav
0.32665244,0.52966434,0.2516436,6.2927246,0.1962309,1951.6498415495303,2139.3462989300288,16.63177034220624,0.0005621646,3067.4515964673915,0.061473901721014496,0.27930732877887615,(0.4146712124347687+0.0005788470734842122j),-123.74729,194.71448,-75.241745,2.0243676,-12.035458,-7.5016007,5.547521,-12.097419,-4.1364384,-5.2845607,-17.332726,-11.850578,-1.183143,0.79353344,5.712116,6.4521832,4.562461,2.3287776,-1.1954765,0.6324559,3.7686627,3.3185036,-6.5642495,-16.306341,-15.052474,-0.050941356,11.995667,9.409794,-3.8302917,-6.777804,2.250573,6.2863665,-3.74208,-13.86058,-9.145624,3.3820908,7.2549105,1.6004243,-1.0195905,0.122388616,102871-8-0-1.wav
0.3662222,0.5834431,0.27250636,6.900944,0.20026791,1924.6038470054848,2568.860195983805,15.895979375389903,0.0010875944,2729.411514945652,0.058643285778985504,0.26855646762025026,(0.41385701298713684-4.400709076435305e-05j),-108.43841,190.55403,-47.205982,-11.940353,-9.068205,-1.4276094,8.264022,-5.196777,-8.174966,-2.7445428,-4.5652947,-5.458069,1.308345,-0.33993596,2.6772554,2.2734036,-2.5350578,-2.2003791,-8.800607,-6.7011833,5.2250147,9.868105,2.6514766,-8.02297,-10.938843,-0.25769672,8.299203,4.2504616,-4.5154934,-8.683588,-3.537706,3.162045,1.370271,-5.827024,-6.704316,-0.24866448,3.7637625,2.7658367,1.1059681,-0.72563165,102871-8-0-10.wav
0.38274318,0.59963435,0.27498874,7.4065013,0.21119349,1896.5628050154562,2667.063198063912,15.68113019638628,0.0012042588,2595.718410326087,0.05737233922101449,0.27778022980374056,(0.4119088053703308+0.0010893328581005335j),-99.664696,191.76263,-38.927162,-14.854294,-8.213502,2.3738317,7.6234417,-3.3471665,-7.2278924,-2.6953454,-2.1989572,-5.1063786,1.2866939,-0.37308076,1.3799889,1.3453408,-2.4779344,-2.7169971,-8.235715,-5.872824,4.1094875,8.843123,2.6540797,-6.997377,-10.404578,-1.4138435,7.7160225,5.905573,-2.738669,-7.4303355,-3.977091,1.3840088,1.0630732,-4.348317,-5.760888,-0.5921003,2.8176842,1.4174238,0.32707784,-0.90779054,102871-8-0-11.wav
0.37313527,0.6258357,0.2770678,7.351374,0.21210438,1888.834623490004,2738.1208044754812,15.07080450297724,0.0012974446,2517.262652853261,0.05724213088768116,0.277500806514826,(0.4093158543109894-0.0009379459661431611j),-99.18642,192.22296,-33.808147,-17.557772,-7.0539713,5.9053063,7.219139,-2.0674038,-5.5559144,-1.8427922,-0.20561448,-3.8375103,1.7983626,-0.3219058,0.12082453,0.9909376,-1.7851635,-2.6147087,-6.805146,-4.036419,3.6025655,7.338079,2.3228283,-6.622335,-11.08777,-2.9074888,7.701337,7.234879,-1.639158,-6.048641,-2.7322712,1.6522611,0.6289219,-2.216789,-3.694749,-1.1659836,2.30778,1.9755855,0.9381663,-0.52599436,102871-8-0-12.wav
0.3623426,0.6093264,0.27710402,5.864317,0.18950795,1924.9577996066043,2847.1308932655106,14.888984119975401,0.0014440954,2474.383491847826,0.057666723278985504,0.28130957147796365,(0.4075113832950592+0.0005130817298777401j),-109.80145,189.44551,-30.218433,-20.05891,-6.563083,9.465165,7.0404367,-2.6884446,-4.1074452,-1.37833,0.7831874,-3.2310102,1.7499241,0.77156,-0.36558193,1.3305848,-0.8303757,-2.1848533,-6.5158587,-4.4654603,2.562225,7.693767,3.454996,-7.3657107,-12.111515,-3.4219515,7.256163,7.2679434,-0.99619573,-5.3415318,-2.0554903,2.0451198,0.6285314,-1.510652,-2.7414198,-0.8285563,2.2118318,2.927713,2.3073769,0.5706092,102871-8-0-13.wav
0.34901515,0.5989697,0.27773166,8.10643,0.22152962,2090.0709542202576,3128.1667773969734,14.948053939295898,0.0022811966,2845.690811820652,0.0565726902173913,0.2732293153256462,(0.4160524308681488+0.0030853915959596634j),-84.41551,180.11052,-24.886215,-17.533983,-9.686822,12.141002,6.1928744,-2.8096213,-2.104927,-1.0120755,0.39299324,-3.4857914,2.2199419,2.2322016,0.9516506,1.9904405,-0.26381865,-2.9865904,-7.928875,-4.8688326,2.4523537,7.2726364,3.1415195,-7.716491,-11.659035,-3.1358986,6.21049,6.5750847,-0.86094534,-4.7071266,-0.8220573,2.2850475,0.3836497,-1.8764321,-3.2289624,-0.730377,2.367728,2.7726583,1.9392257,0.09183703,102871-8-0-14.wav
0.32784256,0.6187273,0.2781528,7.2357335,0.20760825,2178.0945117645483,3305.241891465402,14.675231818375641,0.0026675882,3063.1449558423915,0.0551559669384058,0.26907245341277475,(0.42176008224487305-0.0008573941304348409j),-86.99743,174.33899,-21.406975,-13.795358,-12.635145,10.844302,8.2809,-3.0367944,-0.5330821,-1.6012365,-1.929072,-3.3959005,1.0280715,1.6202168,1.8903724,1.7230031,-1.2422487,-4.6202664,-8.419116,-4.0443697,3.2912626,7.8594317,3.222189,-7.8189964,-11.05163,-3.2719393,4.8102336,5.276225,-1.0613232,-3.9823122,-0.30231574,2.1933055,0.7854786,-2.0720975,-3.987345,-0.39197382,3.1425073,2.9583066,1.1956761,-1.3621619,102871-8-0-15.wav
0.3146774,0.5198811,0.2537852,6.0419025,0.19210449,1978.201358248568,2179.0843133441417,16.81799965078514,0.00058430724,3108.395889945652,0.06169044384057971,0.27644864830509314,(0.41720837354660034+0.0001481131766922772j),-124.69851,191.55217,-74.355515,2.4449115,-14.888362,-4.9805713,5.7124314,-11.797574,-2.1273897,-5.820403,-15.231729,-12.137598,-2.7307763,2.0837836,4.172094,5.9610796,3.505439,0.3533995,1.0824261,2.1799924,4.910112,5.760576,-6.767391,-15.632699,-13.355039,0.58395034,11.335489,8.791386,-3.8847613,-7.0642295,0.84752613,5.337167,-2.8483222,-12.444547,-8.747839,3.6924148,8.427519,3.4117057,-0.33445832,-0.91586024,102871-8-0-2.wav
0.3179331,0.5126705,0.24818729,4.0379276,0.15555906,2012.4043257477138,2188.696307582036,16.870508592106674,0.00062833517,3156.081012228261,0.06227072010869565,0.27692401872122796,(0.41696929931640625+0.0015953698894008994j),-145.97192,189.84904,-76.21035,4.6837425,-17.405138,-3.8433602,4.69748,-13.301455,-0.06491416,-6.9726505,-12.398862,-9.903917,-2.3123982,2.8816998,1.9932928,4.4080696,1.1919742,0.26216808,3.467701,2.942424,5.8720746,6.705385,-8.054713,-17.74128,-14.773194,0.6866257,12.686772,7.7606487,-6.1388164,-8.940996,-1.7656031,3.4634979,-2.5725229,-12.563207,-9.996589,3.378436,9.962706,5.727699,0.16073614,-1.989427,102871-8-0-3.wav
0.30880445,0.50524276,0.2477564,4.1955547,0.1584876,1990.6123080996563,2171.1936426179254,16.90565318973426,0.00056298194,3088.859969429348,0.06135218523550725,0.27432192329665,(0.4169716536998749-0.0002729967818595469j),-146.72903,190.628,-75.30132,4.940101,-18.597902,-2.2051919,4.8873944,-13.026919,1.3088238,-6.6835203,-11.340931,-8.949616,-0.49238873,2.9165068,1.7513435,4.137335,-0.38725904,-0.48823985,1.3010199,1.7987301,6.9518447,7.558882,-7.0899677,-18.629309,-17.790628,-1.8208095,13.112794,8.280453,-5.752778,-9.512494,-2.5982177,4.129704,-2.3055296,-13.156756,-10.352848,2.60871,10.318779,7.541944,1.8744978,-0.8692904,102871-8-0-4.wav
0.31664437,0.55603087,0.2582345,4.9941754,0.17526376,2005.1183535682028,2277.3528580481543,16.560482548380154,0.0007310642,3028.1300951086955,0.06234856204710145,0.28349657028282416,(0.413602352142334+0.0015751024475321174j),-128.9632,188.42676,-69.13796,0.8504858,-17.231667,1.0620124,6.5577445,-11.603075,1.3155434,-4.562624,-9.2500725,-8.006886,0.5083964,1.6002775,1.4230505,4.4094687,-1.031752,-2.2778597,-1.6649189,0.96882933,6.2793393,8.103748,-3.4527981,-17.076775,-19.71844,-4.538336,11.395194,8.854409,-2.837521,-7.467874,-1.927347,4.3860097,-0.98812646,-11.692702,-11.2377205,0.13088126,8.208376,6.9691563,2.9043746,0.25726718,102871-8-0-5.wav
0.3093073,0.57885385,0.26524562,7.149069,0.21219969,1994.9469638865057,2312.537576993304,16.736280719557843,0.00074316695,3026.881793478261,0.06254104393115942,0.2745193179992833,(0.42158129811286926+0.0020422963425517082j),-109.27312,188.50052,-65.33629,-0.6772481,-16.58811,0.8726944,7.5560384,-10.671897,-1.1209489,-3.048177,-8.1361475,-6.8166313,0.8721163,-1.5371777,2.6400013,5.2532597,-2.0145059,-0.9204557,-2.3744774,-0.66732246,6.5365376,8.30352,-1.0670754,-15.349595,-21.096169,-5.2572045,10.034732,7.239499,-2.7458935,-7.165993,-2.2465289,3.786817,-0.0075109177,-9.846749,-12.26311,-1.4311246,7.868876,6.4894576,2.5912735,0.14762104,102871-8-0-6.wav
0.29510126,0.52690053,0.2623222,7.997379,0.22482714,2011.9520910246881,2307.2630858288003,17.241004994552963,0.0006798377,3157.204483695652,0.06312698143115943,0.2784632704882213,(0.42538121342658997+0.0013434534193947911j),-108.79412,187.52246,-66.1797,1.5678166,-17.878204,-2.1376283,10.165873,-9.93476,-3.7906625,-1.536181,-7.686104,-6.374417,-0.42455262,-3.2479167,4.9670734,4.585876,-1.9537464,-0.060455587,-6.5032306,-0.9025523,9.509725,8.539862,-0.17601298,-14.059576,-21.009754,-5.643329,10.166446,8.604609,-3.6910284,-8.915369,-1.7336129,3.8955042,-0.27894816,-9.366171,-11.715081,-1.2187861,7.617499,7.3539457,3.5250404,-0.55789846,102871-8-0-7.wav
