chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.4942621,0.56875855,0.2672664,3.4652488,0.06865669,2177.483657976777,3649.518344356319,19.68546601919248,0.0020883745,4745.91796875,0.02603600543478261,0.11199565661589606,(0.3276304304599762+0.02266499027609825j),-405.65335,85.28879,28.29416,2.6216428,-13.181737,0.7228929,1.1512737,-8.122461,-9.273735,-4.739563,-7.1984015,-3.7779615,2.0165935,-3.9635007,0.16260062,3.4525218,0.43466663,2.9303029,4.612185,3.8620026,3.2019322,0.7256884,-3.4240274,-2.3101907,-0.6715769,-2.0403636,-2.0385904,-3.4057896,-3.4990335,-0.9151076,-1.1749185,-2.7001328,-0.35078835,-0.123942986,-0.3087169,0.37752473,-0.90750873,-0.25497335,-1.7384157,-1.207377,101415-3-0-2.wav
0.42207584,0.5569027,0.27082637,3.1327922,0.07670601,1623.9806576813642,2897.2771039444265,21.508353651061555,0.0011226733,2743.8918138586955,0.02367951766304348,0.13370137255379094,(0.4535762667655945-0.005396336782723665j),-379.5474,116.31687,43.765785,4.355261,-22.950523,-2.2789755,-0.75859004,-16.064007,-18.6083,-13.992377,-15.6701145,-6.0715494,2.950594,-4.485442,2.676872,4.530575,-4.1745977,-4.340599,-4.8044577,-2.6636095,3.627513,2.0909984,-3.8133068,-1.1526258,1.1247971,-0.57582206,-1.0496081,-3.142525,-3.1730716,0.8123359,-0.38793936,-5.048006,-1.6266522,-1.3032084,-1.0283668,0.4708826,-2.9598222,-1.4395134,-2.282194,-1.1551195,101415-3-0-3.wav
0.5756132,0.60670966,0.27595255,2.2579877,0.044250634,2615.200756371339,4200.855657338511,18.001559406383763,0.0033704876,6143.329228940217,0.032687952898550726,0.07397255389761159,(0.2704410254955292-0.004409018903970718j),-415.8702,66.94353,16.555069,5.233062,-2.329755,5.860126,1.7281535,-4.259747,-3.8483799,-0.7739877,-1.6225564,0.18934096,4.770182,1.2827535,0.1419638,1.0745531,-0.24919562,1.5812652,3.9442031,2.645593,1.3094198,-1.1685591,-2.5280066,-0.36679026,0.75197893,0.3682463,-1.1561831,-3.0746078,-2.6748633,-0.80851644,-1.0425954,-1.0154446,0.9891071,1.1425457,0.40764982,-0.16660143,-0.8599328,-0.6376184,-1.6576519,-1.6392255,101415-3-0-8.wav
0.1750399,0.52436674,0.2595335,1.4812194,0.04319487,1223.7891956178305,1367.3912528200526,16.179754785949296,0.58356375,2473.8217561141305,0.03209635416666667,0.07764430780745576,(0.24510566890239716-0.061695948243141174j),-403.40015,59.32926,-18.453957,0.40018278,-12.256881,6.895666,-10.622502,7.1342435,-4.6927595,3.1827786,2.5691345,0.7462886,3.0339115,5.2676897,2.753429,0.13069162,3.2947683,-2.443355,1.1737707,-1.8897974,0.8592813,-2.0538929,1.8629433,-1.1476898,-0.73269266,-0.099906504,-0.21066979,0.36278754,0.26603565,1.2129502,-0.35884064,2.4474866,-1.9560813,0.44090912,-1.3843998,0.58557,-0.60178685,-0.864582,-0.8969025,-0.16134371,102106-3-0-0.wav
0.4122791,0.6088181,0.26494378,0.8065092,0.035635848,1470.8633862911738,2296.6621620863443,12.349991873320686,0.3538312,3264.932914402174,0.017150701992753623,0.12467150554412501,(0.25665566325187683-0.04115929454565048j),-417.75427,94.985374,14.371117,22.656769,-2.3119786,1.8965737,-3.1937556,0.25201976,0.98109484,2.4054685,2.280095,1.6754161,-0.3727471,-0.4525427,0.39010793,3.7505329,5.0906067,3.5281603,3.683112,3.1528487,4.937624,4.192063,3.698825,2.6567478,2.4435434,1.8464051,0.59974456,0.6407146,0.46643183,0.5857681,-0.13558191,0.23217471,0.32637277,0.61067724,0.570734,1.0303084,0.5071067,0.16074462,0.6426004,0.36408818,102305-6-0-0.wav
0.48060706,0.6926359,0.27943456,3.5366933,0.09573433,4029.888229053108,5612.116254567507,13.161659572806103,0.013321017,10359.467985733696,0.04945793704710145,0.2755430561083591,(0.4111441671848297+0.00012699175567831844j),-196.31728,102.87503,33.745495,37.74031,12.70628,14.524514,5.2668524,4.5780063,0.037955675,-1.2018167,-3.915422,-3.7422447,-5.152727,-3.8025281,-3.4380963,-0.18421127,2.0497384,5.5625224,6.6344013,7.3007345,5.1360507,3.21898,0.36118945,0.4151431,-0.05706046,-0.15482126,-1.6024874,-2.521537,-3.422307,-2.8506804,-1.7344681,0.716559,2.1726506,3.6766906,4.000833,3.8578846,1.9575807,-0.18354578,-2.1124291,-3.2358286,102842-3-0-1.wav
0.41592786,0.627252,0.27770576,4.9555273,0.14974993,3923.997700915148,5452.233180820884,13.614809747944829,0.013363302,9900.092985733696,0.048729053442028984,0.26811043246507843,(0.4305797815322876+0.0009520512539893389j),-120.84151,111.35552,24.866482,27.024216,5.655854,10.402466,3.1370792,2.113718,-4.4619236,-4.8865557,-3.6204278,0.17289428,0.07451552,1.8524013,0.74829525,3.2697456,5.429236,9.529019,9.434089,6.977682,3.5301812,0.9969801,-2.1559029,-2.516546,-2.6096485,-2.617487,-3.8266172,-3.7919145,-5.0162854,-5.1281643,-4.2332826,-1.0893948,1.5529891,2.6323807,1.5397859,0.7691025,-0.70803154,-1.8265468,-2.1495917,-1.9975004,102842-3-1-0.wav
0.4686544,0.67502767,0.27686137,2.1928282,0.09013172,4869.339423352777,5814.0733700125265,13.006961441206165,0.03077256,11778.662109375,0.07259397644927536,0.25476315191726534,(0.44090864062309265-0.0028076006565243006j),-149.23752,93.3846,16.679752,26.039553,6.8771377,11.948072,3.9542658,3.8865564,0.38346344,0.5696806,-0.031184586,1.8164161,1.2595114,2.793031,2.921069,5.199186,5.374969,8.0106945,8.035443,7.292982,3.2818887,-0.23140371,-2.5846946,-2.6674497,-2.8210948,-2.2764647,-3.127997,-3.6342108,-4.9747496,-4.2376485,-2.1601462,1.0985727,3.2924225,3.8442502,2.9539106,2.1919546,0.72651696,-0.47969705,-1.4363248,-2.3546445,102842-3-1-5.wav
0.48267126,0.6993101,0.2794909,1.7197216,0.0767121,5076.327696678334,5873.758556106345,12.98328139371034,0.03564019,12129.746942934782,0.0776466259057971,0.25739149054029165,(0.44130048155784607+0.003927554469555616j),-162.66367,89.327896,14.72559,25.422728,6.7959104,11.734108,4.7850404,5.2042675,1.8775127,1.710711,0.10673333,2.0858777,1.8165854,3.2321703,2.594847,5.264326,6.1124654,8.378883,7.5435314,6.260755,2.5661993,-0.60203934,-2.8837607,-2.5232759,-2.5318904,-2.1366816,-3.7194467,-4.436342,-5.469088,-4.489433,-2.1581798,0.6849597,2.6449785,3.5641587,3.1779637,2.8610487,1.6362729,0.14283748,-1.5193741,-2.5920856,102842-3-1-6.wav
0.62615126,0.6610651,0.27738,6.2333164,0.1975617,3493.8339313420615,3575.2892942221256,17.860699468665977,0.0073990733,6857.045686141304,0.09819265172101449,0.19059445660958105,(0.5755577087402344+0.001829985762014985j),-29.919025,133.28265,-41.963528,47.677105,-19.832937,10.23563,-9.561506,13.036472,-10.910489,12.837261,-6.3998146,2.9023874,-5.8044896,4.2073555,-2.3441057,1.4129415,5.1941595,0.90745866,1.0103879,-4.9968123,-0.94367903,-5.2815537,-1.2234379,1.3340513,3.4008436,0.36157307,-0.85924,4.3018427,-6.652737,3.5020497,-1.7375513,2.2708747,-2.0532923,-2.594052,-1.3965919,3.8432932,-0.04649225,-1.7644616,-0.953108,-1.81248,103074-7-0-0.wav
