chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.20807758,0.51741374,0.26291105,2.119976,0.033387456,1397.9561618315784,2304.573587067112,18.43241557754251,0.36380273,2433.1895380434785,0.025043874547101448,0.044193766377676996,(0.19184593856334686-0.025687871500849724j),-454.45316,37.774185,5.10461,-4.8963943,-11.222441,-9.354464,-11.618708,-10.584817,-6.445431,-5.8376713,-3.034614,0.6633264,2.3615527,0.8770858,0.804608,1.3868384,1.9241455,2.8160539,0.6679977,-1.5527436,-1.9774165,-2.5331016,-3.4607043,-4.3204618,-3.9571502,-2.5970557,-1.6365864,0.116124734,1.2796122,0.8487967,-0.033667635,-1.3791655,-1.7876346,-2.0305953,-1.9860077,-2.0400329,-1.7711174,-0.27301374,-0.27887705,-0.23339443,103076-3-0-0.wav
0.06929956,0.5337897,0.26402032,1.3827052,0.021139309,444.9137385006568,723.3329129150953,21.141852764414196,0.75106806,649.6785835597826,0.008266813858695652,0.02378040861606095,(0.08306285738945007-0.033481236547231674j),-487.05893,20.315994,0.79322237,-5.2457376,-7.6643143,-5.7839355,-6.10064,-5.316456,-2.9411588,-2.6653283,-1.5873486,0.39711124,1.3098308,0.4368275,0.42711478,0.7877,1.7753271,2.7139196,1.0859392,-0.83300585,-2.0733652,-2.329049,-2.0215714,-1.9782166,-1.1277546,-0.49328053,-0.45191213,0.09264449,0.6337257,0.8992644,0.3869985,-0.60237455,-0.9243977,-1.0428404,-0.9437064,-0.89666873,-0.7158405,-0.25181386,-0.15836346,0.17857654,103076-3-1-0.wav
0.037289273,0.5263238,0.25501204,0.6852815,0.010956449,193.3354212196309,320.91598667228874,18.381143219563025,0.88126326,258.8353430706522,0.0032905910326086955,0.014832084931814062,(0.03584921360015869-0.019628264009952545j),-507.7935,12.0671835,0.85745,-2.381209,-3.857676,-2.4260654,-3.31132,-3.3149676,-1.5589242,-1.0943437,-0.4608171,0.028995741,-0.1850092,-0.61602616,-0.34310353,0.064532556,0.9260882,1.488214,0.7486751,-0.16495825,-0.704253,-0.685219,-0.96440625,-1.321924,-0.8512301,-0.3761623,-0.11033185,0.15726201,0.18049155,-0.0047025406,-0.58971363,-0.8646281,-0.470447,-0.37333825,-0.42450076,-0.55831677,-0.4499687,-0.12453753,-0.21664517,-0.06574447,103076-3-2-0.wav
0.45346886,0.6170953,0.27816334,2.4942334,0.11867256,2516.3344834917293,2471.973714204484,15.317668755952129,0.0015052253,4590.129925271739,0.07982620018115942,0.2654445258449883,(0.4425428509712219+0.0031919742468744516j),-128.98169,170.41194,-78.62681,25.257586,-23.182991,7.9309344,-3.7547183,4.181474,-20.877155,0.07310207,8.175105,2.7883413,-1.1332548,2.0712109,-5.2242017,-0.32938328,5.7235794,-3.6058106,7.861654,-2.1342402,-0.42077178,0.13652088,1.1224391,0.22475174,-1.7834692,-0.031090027,3.6760855,0.8699558,0.8185326,3.3499873,2.443222,-0.39835444,2.8661547,1.0005863,0.3446336,2.9492188,-0.11148533,3.9087024,2.076738,2.0740778,106905-5-0-0.wav
0.46495304,0.58481264,0.27618045,3.275724,0.13539413,2624.7158877337565,2602.5351215061582,15.442079248135103,0.0017363462,4884.541864809783,0.0805465919384058,0.2511847768831912,(0.4484560787677765-0.0023396594915539026j),-105.51775,165.34671,-74.968475,30.434032,-26.191057,8.630864,-4.2255545,3.1239882,-16.598114,-0.26905587,7.16401,3.2873507,-5.217,3.7949579,-3.2816703,-1.5977582,5.8405223,-4.830301,8.470766,-2.4512556,-1.1567752,-0.10320855,-1.7903644,-1.1384273,-0.0635092,-0.46745393,3.611491,1.7062188,-0.94581544,3.526939,2.3543696,-0.56628793,4.1055694,0.51114756,1.7150747,4.4521766,0.9067789,5.8536067,2.7075164,2.3105664,106905-5-0-1.wav
0.5147298,0.6239586,0.2782775,3.026142,0.1318489,2499.2081839988277,2562.6894189974105,15.011384904695632,0.001596967,4711.027938179348,0.07628226902173912,0.2663158645626646,(0.4306565523147583-0.002998525043949485j),-104.88504,172.40121,-72.37404,26.547152,-27.06678,9.22415,-1.9231042,6.941222,-14.818303,-1.5499144,6.0874534,1.7596318,-4.375582,6.9648223,-4.085835,-1.3601487,5.5473447,-5.8160086,10.259843,-5.7426257,-2.432359,1.5828701,-2.5717695,-1.7265354,0.021053879,-0.08032278,2.5231662,0.90513915,-1.0082446,2.2301214,1.419661,-0.32324755,4.0979986,1.5181113,1.4515585,3.7969627,0.63344556,3.8096106,1.653464,2.2238684,106905-5-0-2.wav
0.039727733,0.49145186,0.24633138,1.7064427,0.03729675,267.65286741458704,359.5624368722804,15.088445689954511,0.84356415,421.55146059782606,0.00754783740942029,0.03512922071865001,(0.046800658106803894-0.0221864040941j),-503.326,30.790682,-7.0344396,-0.6568152,1.6008985,0.91881645,-2.3888495,-0.7644127,0.6271204,-1.4912163,-1.5542176,0.022495452,-1.1887755,-1.5734532,-0.56446576,0.25227258,0.56032085,0.5015824,0.5897142,0.54550654,0.25675762,0.9542393,0.37767246,-1.5708224,-2.7027097,-2.4523745,-1.5145282,-0.06556722,0.7885346,0.089243576,-0.95242196,0.08542485,1.8809243,1.6077127,-0.3024829,-2.7454357,-2.6378245,0.28051648,2.5789092,2.1365805,107090-1-0-0.wav
0.05705216,0.45946553,0.24165198,1.5921544,0.04089313,350.8756653174553,454.73984724082715,14.424184477939688,0.78559333,558.2404891304348,0.010062839673913044,0.05202447306470388,(0.06729859113693237-0.02864077128469944j),-496.18152,43.938946,-10.457033,-2.4677796,1.7926857,-0.65402603,-3.826014,-1.5825719,1.2525067,-2.2921743,-3.5656285,-0.54199076,-1.0600262,-2.5385137,-0.7709334,1.8041301,1.3070434,1.1979834,1.380297,0.46542147,0.55090666,1.835151,1.3482013,-1.1785548,-3.0414212,-2.9706643,-2.2148066,-1.0269341,0.108782515,-0.42614162,-2.1044593,-0.8144028,2.1466148,2.4678159,-0.6884379,-4.3909807,-3.7347806,1.0447747,4.123337,2.6480143,107090-1-1-0.wav
0.08378528,0.48675597,0.24972384,1.6886303,0.03365425,356.9899487285214,654.8294031766737,14.790114299579933,0.7951668,581.7085597826087,0.0042657382246376815,0.028518586724929504,(0.09926572442054749-0.04240608215332031j),-464.07513,34.201443,6.274788,3.1595604,-5.2971735,1.0573953,2.9454975,-0.26380882,-4.535491,2.0269566,-0.09755908,-1.8816371,0.58604455,-0.3844995,0.8260661,-0.4988157,-0.23902325,0.689291,0.7638363,3.8270607,2.5664022,1.6208375,0.6587233,1.3881427,1.084815,0.19491369,-0.22444531,-0.1835278,0.12778176,-0.024936931,-1.124899,-0.33479863,0.8561624,0.10807716,-0.59183997,-0.33898073,0.09331746,0.7632686,0.46399924,0.013031238,107190-3-0-0.wav
0.10931949,0.48037964,0.24969576,0.6427045,0.023371473,614.0059468836198,802.2203842228635,16.83994788090189,0.71069616,1025.2925441576087,0.014127604166666667,0.04064288687229156,(0.13638347387313843-0.053639642894268036j),-484.37128,44.106243,-6.4675055,-17.495806,-9.98256,2.0622146,-5.1448283,-1.9834646,2.0885918,1.5818342,3.299227,-4.469622,-3.0088882,2.657188,-0.8877935,1.049004,0.36387664,0.057786915,1.2328594,2.2784195,1.336382,0.7641246,-0.025039937,0.5958343,0.4083497,-0.18154566,1.2185811,0.28297257,0.9287434,1.8129865,0.3844135,0.8985669,1.3509426,-1.0851468,1.1396754,0.45574185,0.43840793,1.6328717,-0.3449696,0.8975414,110134-3-0-0.wav
0.53395677,0.66497874,0.27849877,3.3034692,0.120829135,1973.9846912610506,3050.1899348241486,14.46363253210448,0.0018974344,3641.233440896739,0.04106091485507246,0.2617401411014827,(0.43432363867759705-9.518292063148692e-05j),-160.03566,179.04918,-17.452475,20.061575,-9.479516,4.061133,2.5338602,-0.39231524,12.759272,10.093378,2.685238,9.805202,6.6047726,-5.7389913,-5.3621116,1.4399962,0.73827875,4.394774,-1.2332872,-5.131712,3.2545686,2.1472678,-4.32547,1.5116524,0.055933658,-1.8148314,-0.098755814,-4.2229047,-3.1357086,1.7895164,-1.539128,-0.2547936,2.2395935,-0.42309615,-0.99197847,0.33254257,0.22570632,1.8281443,-0.69947463,-2.5997505,110688-3-0-11.wav
0.5267988,0.575762,0.27684096,3.2192347,0.11572675,1733.5831358803614,2994.5994607862835,14.485473532384512,0.0012275014,2726.790081521739,0.03258180480072464,0.263474022147885,(0.426910400390625-0.002435856033116579j),-184.02525,187.85559,-9.477762,8.01051,-9.1881895,5.995905,10.723019,-2.440836,5.9691443,12.898551,3.6396358,9.0294485,3.1631556,-6.6785297,0.79025525,4.085266,-0.65799916,5.8289742,0.49516833,-5.677794,1.8330594,1.3133789,-4.1273265,0.6680093,-2.5217505,-4.060616,-0.53463906,-4.9931746,-4.2051334,2.826721,0.3401541,-0.019890826,2.5227358,-0.056496937,1.0235462,4.1932807,0.1250651,-0.57200956,-0.2952109,-1.8669261,110688-3-0-17.wav
